ID;Content;Lab;NumL
2229;"Çok eski bir yerimdeyim, çürüyen bir yerimden geliyorum.
Öldüklerimi sayıyorum, yeniden doğduklarımı.
Anlıyorum, ama yepyeni anlıyorum bıktığımı.
Evlerde, köşebaşlarında değişmek diyorlar buna
Değişmek
Biri mi öldü, biri mi sevindi, değişmek koyuyorlar adını

#GönülDağı";Neutral;2
2230;ÇOK FECİ HARCIYORSUNUZ BU KADINI YA KENDİNİZE GELİN #evlilikhakkındahersey;Neutral;2
2231;Çok fenasın Kenan çok fenasın #NişanımızVar #ElKen #GönülDağı;Neutral;2
2232;"çok gururlu 🤍🤍
#AskMantıkİntikam https://t.co/8YsEoVtz7m";Positive;1
2233;"Çok güldüm buna 😂

#SelMes #ArkaSokaklar https://t.co/0elc4ugHvK";Positive;1
2234;"Çok güldüm buna 😂

#SelMes #ArkaSokaklar https://t.co/0elc4ugHvK";Positive;1
2235;"Çok güldüm safiye ya naciyi nasıl övdü #safnac
#MasumlarApartmanı
 #MasumlarApartmanıSon4";Positive;1
2236;"Çok güzel aile olmuşlar✨ 
#MasumlarApartmanı https://t.co/gvF4KZJl9A";Positive;1
2237;"çok güzel bı aile olduk be 🤍
#askmantiki̇ntikam https://t.co/lg9fsBzqHJ";Positive;1
2238;Çok güzel bi kare 😍 #ArkaSokaklar #SelinGüneri #MesutGüneri #SelMes #OyaOkar #SevketCoruh #ErlerFilm #kanald https://t.co/RkGKLfSNn0;Positive;1
2239;Çok güzel bi kare 😍 #ArkaSokaklar #SelinGüneri #MesutGüneri #SelMes #OyaOkar #SevketCoruh #ErlerFilm #kanald https://t.co/RkGKLfSNn0;Positive;1
2240;Çok güzel bi sahne akşam daha güzelini yine #ElKen vericek üstüne kimse geçemez ❤️ #SerkanKuru #ZümreMeğreli #GönülDağı #ZümSer https://t.co/Ymyg9qHo5b;Positive;1
2241;Çok güzel bir adım attın Safiye... @ezgimola @trt1 @masumlarapt #MasumlarApartmanıSon4 #MasumlarApartmanı https://t.co/DAXjlE1852;Positive;1
2242;"Çok güzel bir aile oldular ♥️ 

#AskMantıkİntikam #EsZan https://t.co/khpKtyxWOo";Positive;1
2243;"Çok güzel bir bölüm bizi bekliyor bugün. Canım çiftimin neşesi ve mutluluğu bizi de sardı. Bize erken bayram hediye oldu. İyi ki siz.❤️

#Gönüldağı #ElKen #SerkanKuru #ZümreMeğreli #Elif #Kenan https://t.co/hYSeSOQGUL";Positive;1
2244;"Çok güzel bir bölümdü 😍🥰

#NişanımızVar #GönülDağı #AsRam";Positive;1
2245;çok güzel bir bölümdü, keşke biraz daha uzun sürseydi Safnac sahnemiz ama buna da şükür 💖💖💖 Artık kavuştular, inşallah bir dahaki bölümlerde doya doya izleriz. Emeğinize sağlık @Deniz96873517 #MasumlarApartmanı #SafNac;Positive;1
2246;Çok güzel bir bölümdü. Gülmeye ne kadar ihtiyacım varmış meğerse. #EvlilikHakkındaHerŞey;Positive;1
2247;Çok güzel bir dizi severek izliyoruz #GönülDağı;Positive;1
2248;"Çok güzel bir görüntü ya 🤍
#masumlarapartmanı https://t.co/m8cQPlRROs";Positive;1
2249;"Çok güzel bir hikayeydi ❤
#aşkmantıkintikam #EsZan https://t.co/nJlCxxNWUF";Positive;1
2250;"Çok güzel bir sahne olmuş çöp dairenin birlikte temizlenmesi #MasumlarApartmanı
#MasumlarApartmanıSon4";Positive;1
2251;"Çok güzel bir sahneydi 🥺 duygulandım
#esgül
#MasumlarApartmanı
 #MasumlarApartmanıSon4";Positive;1
2252;"çok güzel bir sahneydi😍

#AsRam #NişanımızVar #GönülDağı https://t.co/AkMlFdHyYI";Positive;1
2253;"Çok güzel değil mi 🖤❤️

#EvlilikHakkındaHerŞey https://t.co/8BmOtExmtY";Positive;1
2254;"Çok güzel değişti be Mesut 🥰

#SelMes #ArkaSokaklar https://t.co/omPWmrZYd3";Positive;1
2255;"Çok güzel değişti be Mesut 🥰

#SelMes #ArkaSokaklar https://t.co/omPWmrZYd3";Positive;1
2256;"çok güzel görünüyorsun abla ♥
- #MasumlarApartmanı https://t.co/MB2wKj75SO";Positive;1
2257;çok güzel konular yazılsa bile ekip 2'li yazıldığı sürece o konular tutmaz tutmuyorda 13 sezondan itibaren inatla ekip 2'li yazılıyor bu durum seyirciye değil diziye kaybettirdi ama inatla anlamıyorsunuz yorumları dikkate alınca seyirci değil siz kazancaksınız #arkasokaklar;Positive;1
2258;çok güzel konular yazılsa bile ekip 2'li yazıldığı sürece o konular tutmaz tutmuyorda 13 sezondan itibaren inatla ekip 2'li yazılıyor bu durum seyirciye değil diziye kaybettirdi ama inatla anlamıyorsunuz yorumları dikkate alınca seyirci değil siz kazancaksınız #arkasokaklar;Positive;1
2259;"Çok güzel oldu 
Very beautiful 🥰🤍
#AskMantıkİntikam #eszan #eszanlasda https://t.co/IiR8AmG9gu";Positive;1
2260;Çok güzel olmuş #TürMer #üçkızkardeş https://t.co/LjyS7Zx1Mu;Positive;1
2261;Çok güzel sevdiler❤️❤️❤️ senaristler harcamasa 60 bölümü görecek bir diziydi neyseki güzel bir son yazdılar 🌼☘️🌟 bu arada ilk 11 bölüm gibi yazsalar 42 bölüm mis gibi bir iş izlerdik yinede #EsZan çok güzeldi herkesin emeğine sağlık 👏👍 #Aşkmantıkintikam #BurcuÖzberk #İlhanŞen https://t.co/lTuUFtsWo6;Positive;1
2262;"Çok güzel tartışıyorlar 🫳🫴
#sadeceszan #aşkmantıkintikam https://t.co/HxdUktpje9";Positive;1
2263;"Çok güzel ve mükemmel Nalan kızım❤️‍🔥❤️‍🔥
@burcu_biricik 

#BurcuBiricik #CamdakiKız #nalan 
#HayNal https://t.co/lt8DhACowo";Positive;1
2264;"Çok güzel ya çok..
#GönülDağı #NişanımızVar #HazalÇağlar https://t.co/0c2v88Mni4";Positive;1
2265;"Çok güzel ya,heycanını yerim.Hissettim o heycanı.

#GönülDağı #Elken #ZümreMeğreli #SerkanKuru #Elif #Kenan https://t.co/IiW7EGcwft";Positive;1
2266;"Çok güzel yakaladım
#BarBüg #Mahkum https://t.co/ECuxxhzjGU";Positive;1
2267;Çok güzel yazmışsın bizimkileri 🥹🥺🥲💕 #BorSan #evlilikhakkındaherşey https://t.co/5FqZIg4sAb;Positive;1
2268;"çok güzel 🌸 | EP 42
#AskMantıkİntikam #eszan #eszanlas #EsZanLasDa #askmantıkintikamVeda  #ilbur #ilhanşen #BurcuÖzberk https://t.co/osYQpZRSQI";Positive;1
2269;"Çok güzel 🥺😍
#ÜçKızKardeş #TürMer";Positive;1
2270;"Çok güzel! 🤍

@oyaokar #OyaOkar #ArkaSokaklar https://t.co/XF5T1CNfw0";Positive;1
2271;"Çok güzel! 🤍

@oyaokar #OyaOkar #ArkaSokaklar https://t.co/XF5T1CNfw0";Positive;1
2272;"ÇOK GÜZELLEEEEEER
#AkBat • #Destan https://t.co/zKPixyDZCc";Positive;1
2273;"Çok güzeller  yine ✨

#SelMes #ArkaSokaklar https://t.co/C7qEsLvOn2";Positive;1
2274;"Çok güzeller  yine ✨

#SelMes #ArkaSokaklar https://t.co/C7qEsLvOn2";Positive;1
2275;Çok güzeller #ÖzgüKaya #BerkerGüven #TürMer #ÜçKızKardeş https://t.co/oItN3gtXGq;Positive;1
2276;Çok güzeller ♥️🌸 #masumlarapartmanı #esgül #mervedizdar #uğuruzunel https://t.co/RM4hiuDD41;Positive;1
2277;"Çok güzeller ağlayacağım 😭
#Mahkum https://t.co/e7nv91J8m7";Positive;1
2278;"Çok güzeller çok ♥️♥️♥️

#TürMer #ÜçKızKardeş https://t.co/EKVNmOOjcd";Positive;1
2279;"Çok güzeller çok. Onur Tuna da gerçekten müthiş oynuyor, özellikle de ağladığı sahneler… 👌
#mahkum |  #kimyaptı https://t.co/v0CgIXd7rV";Positive;1
2280;"Çok güzeller çok..
#GönülDağı #AsRam #NişanımızVar https://t.co/HcR25WHeJk";Positive;1
2281;"Çok güzeller ya bayılıyorum size 🥰 ❣️
#GökSer #BorSan
#EvlilikHakkındaHerŞey https://t.co/RoDW7wcYww";Positive;1
2282;"Çok güzeller ya çok 🥰🤌

#SelMes #ArkaSokaklar https://t.co/Esk7MipjXF";Positive;1
2283;"Çok güzeller ya çok 🥰🤌

#SelMes #ArkaSokaklar https://t.co/Esk7MipjXF";Positive;1
2284;"Çok güzeller yaa🤩

#ElKen #GönülDağı 
#ZümreMeğreli #SerkanKuru https://t.co/tztMyUXYcG";Positive;1
2285;"Çok güzeller 😍 ama Asuman ayrı bir güzel olmuş ❤
#gönüldağı #asram https://t.co/krWRb0HBrk";Positive;1
2286;"Çok güzeller 😍

#SelMes &amp; #ArkaSokaklar https://t.co/ikEn95hqui";Positive;1
2287;"Çok güzeller 😍

#SelMes &amp; #ArkaSokaklar https://t.co/ikEn95hqui";Positive;1
2288;Çok güzeller 🥰 #AslıhanGürbüz #BirkanSokullu #MasumlarApartmanı https://t.co/q9FlceY4AK;Positive;1
2289;Çok güzelsin #ÖzgüKaya #ÜçKızKardeş https://t.co/m6lPvDlvpS;Positive;1
2290;Çok güzelsin be kızım #özgükaya #üçkızkardeş https://t.co/ZqSHDltjKx;Positive;1
2291;"Çok güzelsin Safiye 🌹🕊️
Şu sahneleri de gördük ya gam yemem dostlar..

#MasumlarApartmanı https://t.co/AOvy84rpmx";Positive;1
2292;"Çok güzelsin Safiye❤️
#MasumlarApartmanı";Positive;1
2293;çok güzelsin sasha’m #mahkum https://t.co/lHUKNHZHdH;Positive;1
2294;"Çok güzelsiniz #SafNac 🕊️
Naci hoca da şiirlere doymuyor yine, edebiyat reisimiz. Eee, bu gece çocuk geliyor gibi ha? 😆

#MasumlarApartmanı https://t.co/p0Gk2kzXDZ";Positive;1
2295;"Çok güzelsiniz ❣

#EzgiMola #BinnurKaya #MasumlarApartmanı https://t.co/mK351vGIMI";Positive;1
2296;Çok güzelsiniz ama.. #GönülDağı https://t.co/hdBmWgckr9;Positive;1
2297;"Çok güzelsiniz bebeklerim 💘
Yeni bölüm az sonra başlıyor... 

#SelMes &amp; #ArkaSokaklar https://t.co/xdMMXyCmW9";Positive;1
2298;"Çok güzelsiniz bebeklerim 💘
Yeni bölüm az sonra başlıyor... 

#SelMes &amp; #ArkaSokaklar https://t.co/xdMMXyCmW9";Positive;1
2299;"Çok güzelsiniz canım #SafNac'ım 🕊
#MasumlarApartmanı https://t.co/Dgv27wjEc0";Positive;1
2300;"Çok güzelsiniz çiftim 🥺🥰

#SelMes #ArkaSokaklar";Positive;1
2301;"Çok güzelsiniz çiftim 🥺🥰

#SelMes #ArkaSokaklar";Positive;1
2302;"Çok güzelsiniz çok fazla güzelsiniz 🥺

#Mahkum #barbüg #KimYaptı https://t.co/0M0zlw635C";Positive;1
2303;"çok güzelsiniz çok♥ 
  #tanselöngel #birkansokullu 
#masumlarapartmanı #hannac https://t.co/bnfAJLaivA";Positive;1
2304;Çok güzelsiniz çokkk #ElKen #GönülDağı https://t.co/1vNaWHQNFn;Positive;1
2305;Çok güzelsiniz çoook ❤️ #AzrEf #evlilikhakkındaherşey https://t.co/K3qeSFe88r;Positive;1
2306;"Çok güzelsiniz çoook 💗
#GönülDağı
#NisanimizVar https://t.co/QIG6J4GW7Z";Positive;1
2307;"Çok güzelsiniz tatlı ekip🤍
Bu ekibi ve setten gelen fotoğrafları çok özleyeceğim. 

#MasumlarApartmanı https://t.co/QPrcWopDBQ";Positive;1
2308;Çok güzelsiniz yahu 💘😻🌸 #camdakikız https://t.co/UcbhCGGaJ1;Positive;1
2309;Çok güzelsiniz 💙 #ÇolEr #EvlilikHakkındaHerşey https://t.co/AkN6qyR7jR;Positive;1
2310;Çok güzelsiniz 😍 #GönülDağı #AsRam #NisanimizVar https://t.co/8AAuO0jU4L;Positive;1
2311;"Çok güzelsiniz 🫂🤍🕊️

#MasumlarApartmanı #SafNac https://t.co/6uluiVWP8q";Positive;1
2312;"çok güzelsiniz, bilirsiniz dimi?🥰🌹

            ⊱ #Destan ❀ #AkBat ⊰
     ༄ #EbruŞahin ❀ #EdipTepeli ࿐ https://t.co/Ne9hw36CAd";Positive;1
2313;"Çok güzelsiniz.. 🥺🥰
Sizce bu sahne nasıldı, beğendiniz mi? Bence replikler, sarılmalar falan baya güzeldi ❤️‍🔥

#SelMes #ArkaSokaklar https://t.co/DSaQRc14Zw";Positive;1
2314;"Çok güzelsiniz.. 🥺🥰
Sizce bu sahne nasıldı, beğendiniz mi? Bence replikler, sarılmalar falan baya güzeldi ❤️‍🔥

#SelMes #ArkaSokaklar https://t.co/DSaQRc14Zw";Positive;1
2315;çok güzelsiniz… #mahkum https://t.co/KEXPWsfXNH;Positive;1
2316;"Çok haklısın Hayri beyciğimm,  
süpürgesiz cadııııı #Camdakikız";Positive;1
2317;Çok heycan anneciğim 😬 #EvlilikHakkındaHerŞey https://t.co/qGpXmSmyLx;Positive;1
2318;Çok istediği aileye sahip olup bunu fark edememek ve bu yüzden kaybetmek. Sonrasında ise sahip olduğunu bilmemek ve bu sahip olamayışın acısını yaşamak. Sana baba diyen bir çocuğa bakıp başka bir aileyi özlemek !!! #AskMantıkİntikam #EsZan https://t.co/7c4TqSrD6a;Positive;1
2319;Çok istesende olmaması gerektiğini bilirsin.. #camdakikiz;Positive;1
2320;"çok istiyordum Baba olmayi…

#MasumlarApartmanı";Positive;1
2321;Çok istiyorum çunku.. 🥲 #Hancey #MasumlarApartmanı https://t.co/84aK06Dw8g;Positive;1
2322;çok iyi be hahaha #EvlilikHakkındaHerŞey;Positive;1
2323;Çok iyi biliyoruz ki Azra şaşırtmayı sever. 😌 #AzrEf #evlilikhakkındaherşey @evlilikhkhersey https://t.co/1yCNyBYfiu;Positive;1
2324;Çok iyi bölümdü 😄 #EvlilikHakkındaHerŞey;Positive;1
2325;"Çok iyi dans ettiğinizde hissediyorum ve yoldaysak sesleri duymuyoruz🖤🤍
#evlilikhakkındaherşey #çoler https://t.co/w5aNNLwPp2";Positive;1
2326;çok iyi hahaha sanem’e bakın #EvlilikHakkındaHerŞey;Positive;1
2327;çok iyi lan #EvlilikHakkındaHerŞey;Positive;1
2328;"Çok iyi sahneydi be 😂😂😂😂 
@sevketcoruh_ 
#SelMes #ArkaSokaklar https://t.co/GZLbV9fIOj";Positive;1
2329;"Çok iyi sahneydi be 😂😂😂😂 
@sevketcoruh_ 
#SelMes #ArkaSokaklar https://t.co/GZLbV9fIOj";Positive;1
2330;"Çok iyii 😂😂 

#ArkaSokaklar #AskMantıkİntikam 
#ŞevketÇoruh #GünayKaracaoğlu https://t.co/fpA0xJniug";Positive;1
2331;"Çok iyii 😂😂 

#ArkaSokaklar #AskMantıkİntikam 
#ŞevketÇoruh #GünayKaracaoğlu https://t.co/fpA0xJniug";Positive;1
2332;Çok iyiler ya bayıldım bu bölüm şahaneydi 😂😂😂😂  #EvlilikHakkındaHerŞey https://t.co/6UgvVqGvOm;Positive;1
2333;"Çok kalp sizee canım partnerler ❤️ İyi ki siiiz iyi kiii… 🤤❤️

#EvlilikHakkındaHerŞey #ÇolEr https://t.co/M3d21jlXqa";Positive;1
2334;Çok kalp 💔 #CamdakiKız;Positive;1
2335;Çok karamsar evet hep gülüp oynuyosun ya Feride bu sana ağır geldi tabi #burcubiricik #mervepolat #nursürer #CamdakiKız https://t.co/sEG3KJ5ncu;Neutral;2
2336;Çok karizmasınız Serkan Bey😍 Yokmu şöyle abi kardeş fotosu 🤲 @serkankuru #GönülDağı #VeyKen https://t.co/hfTracJUXb;Positive;1
2337;"Çok kısa bir bölümdü ama olsun yüzümüz yine güldü 😍 Daha uzun bir röportaj mutlaka bekliyoruz #BorSan olanından 🥹

#GökçeEyüboğlu #SerkanAltunorak 
#EvlilikHakkındaHerŞey #BorSan 

@evlilikhkhersey @FOXTurkiye @mfyapimtv https://t.co/NaYgXYFMt3";Positive;1
2338;"Çok kısa da olsa çok güzeldi 😍

#azref #evlilikhakkindahersey
@FOXTurkiye @evlilikhkhersey @ToprakKaraoglu https://t.co/VWm0vxT9dJ";Positive;1
2339;Çok komikler #evlilikhakkındaherşey seni izlemeye doyamıyorum ❤️☺️;Positive;1
2340;"Çok küçük ya çocuk gibi🥹🥹
#Mahkum #baris https://t.co/drzOWhuZeL";Positive;1
2341;"Çok mu iyi yaptı selin hata yaptı resmen seyite bir şans verdirdi seyit içerde boş durmayacak dışarda tanıdıkları vardır mutlaka adamın eli kolu uzun birilerini bulup mesutu vurdurtacak o zaman selinin kafasına dank eder artık yaptığı hata
#SelMes #ArkaSokaklar https://t.co/VBL5u4L3h6";Neutral-Negative;3
2342;Çok mu kötü? #üçkızkardeş;Neutral-Negative;3
2343;"Çok mu üzüldün selin mekanın elden gitmesinden allahım ya 🤦🏻‍♂️

#SelMes #ArkaSokaklar";Neutral;2
2344;Çok mutlu oldum.. sonunda be sonunda!!! El birliğiyle temizliyorlar. Ne kadar güzel bir sahne.. #MasumlarApartmanı Kurşun en büyük pay senin.. https://t.co/cc1m88JNT0;Positive;1
2345;"Çok Mutluyum 🥹🫶🏼

#AskMantıkİntikam || #EsZan https://t.co/sUKEiP8mrW";Positive;1
2346;Çok mutluyuz bu akşam çünkü #NişanımızVar #gönüldağı #AsRam ❤️ #ElKen sırada onların nişanı var ❤️ https://t.co/N9QXnbb1z1;Positive;1
2347;"Çok nahif, çok duru bi güzelliğe sahip.. O kadar doğal ki her hali hayran olmamak elde değil 💫

#OyaOkar #SelMes #ArkaSokaklar https://t.co/gWZewMxgkG";Positive;1
2348;"Çok net olmasada güzel detaysınız 😍

#ArkaSokaklar #AyHak https://t.co/YLz0B4tGhb";Positive;1
2349;"çok net söylüyorum serkan yaş &gt;&gt;&gt; arka sokaklar official admini.. güzel fotoğraflar için kendisine bin teşekkür. 

#EzCem #ArkaSokaklar https://t.co/ar01eJTm5r";Positive;1
2350;"Çok normal bir aile 😂
#EvlilikHakkındaHerŞey #BorSan #SanemCevher #BoraArsen #ÇolEr #ÇolpanCevher #ErmanArsen https://t.co/ZhXh2cTlzZ";Neutral;2
2351;Çok normal sonuçlar, orijinalden koptuğu gün bu gidişatı tahmin etmiştim #Mahkum https://t.co/GjH4ZcQR36;Neutral;2
2352;"Çok odaklanmış 😂😂

#ÜçKızKardeş ▪︎ #BerkerGüven 
https://t.co/Gq4bbonJe0";Neutral;2
2353;"Çok önemli bir kare olmasa da niye kestiniz çok merak ediyorum ve bu sadece SelMes karelerinde oluyor sebebi de belli de neyse 🥱

#SelMes #ArkaSokaklar https://t.co/z8xoA1anV2";Neutral;2
2354;"Çok özel..🤎🤍
#aşkmantıkintikam https://t.co/MRArSQ5iAf";Positive;1
2355;"Çok özledik o baba oğulu 👌

#Destan https://t.co/HntXXiTzlD";Positive;1
2356;"Çok özledim 🥹🤍

#EsZanLasDa 🍊🌸
 
#İlhanŞen #BurcuÖzberk 
#EsZan  #İlBur #AşkMantıkİntikam https://t.co/Crd6ZCMW4x";Positive;1
2357;Çok özledim. Salı akşamı gelmek bilmedi bir türlü🤦‍♀️ #BorSan #EvlilikHakkındaHerŞey https://t.co/rmCee4SbDy;Positive;1
2358;Çok özlemişiz #Günşıl ile #Döndü'nün manilerini🤗En kısa sürede yeni bir atışma/kapışma bekliyoruz #NişanımızVar #GönülDağı;Positive;1
2359;"Çok özleyeceğim ben sizi ama😔
#MasumlarApartmanı #HanCey https://t.co/SJKBjQcqds";Positive;1
2360;"Çok özleyeceğiz ahh be cemremm 💔

#Mahkum #KimYaptı @sseraykayaa https://t.co/bPGyEQzoWN";Positive;1
2361;"Çok özür dilerim ama bunu yapmazsam içimde kalırdı OAUSOAJSOAJSLAJSLKALSKAKSKAKSKSK

 #MasumlarApartmanı #samsakdoveci https://t.co/G4mML4IVIa";Neutral;2
2362;"Çok özür dilerim ama gülmeden duramıyorum 😂😂😂
#çoler  #EvlilikHakkındaHerŞey https://t.co/spro0OEyme";Neutral;2
2363;Çok özür diliyorum da Feride dibine kadar haklı. Hayri aşırı hadsiz bir adam! #CamdakiKız;Neutral;2
2364;Çok pozitif bir ön izleme 😅 bu tip sahneleri severim ya.. Anıl ve Berker hatta aynen bu ekip daha çok yazılsa keşke, izlenilir kısımlar bunlar 👍 #ÜçKızKardeş https://t.co/QsuB3EFkfM;Positive;1
2365;çok rahat çok profesyonel #Hayri #camdakikiz https://t.co/yln4aFcZpm;Positive;1
2366;çok reklam oldu bu akşam of be🤨 #EvlilikHakkındaHerŞey;Neutral-Negative;3
2367;"Çok rezil bı fandomsunuz 
#MasumlarApartmanı https://t.co/pRhhPZfMGi";Negative;4
2368;"Çok rica ediyorum bölüm sonunda ""evet, evlendik"" de bitsin bu çile Sanemciğim, şimdiden teşekkürler. #EvlilikHakkındaHerŞey #BorSan";Neutral;2
2369;Çok salaktın Ozan Korfalı ya ama ben seni çok seviyorum #AşkMantıkİntikam https://t.co/CnufwE1BzR;Positive;1
2370;"Çok sevdiğimiz kaynana damat 💖

#EvlilikHakkındaHerŞey https://t.co/3t5GywRXtw";Positive;1
2371;"Çok sevdim ben bu Mihriban'ı yaa..
#GönülDağı #NişanımızVar https://t.co/RWKT2IwtOm";Positive;1
2372;"Çok seviyorum sizi çok ❤️❤️
#Çoler #EvlilikHakkındaHerŞey 
@SumruYavrucuk @EKucukkomurcu https://t.co/Lou5P7T3ee";Positive;1
2373;"Çok seviyorum YAAAAA Ç O O K 😭❤️❤️❤️❤️❤️❤️
#çoler #evlilikhakkındahersey https://t.co/0FeJWo0TdA";Positive;1
2374;"Çok seviyorum 🫶🏻

#TürMer #DönSer 
#HakDer #ÜçKızKardeş https://t.co/MF2mRepwc8";Positive;1
2375;"çok seviyorum, ben ne yapacağım onlarsız?
#MasumlarApartmanı https://t.co/vFFlAf02CC";Positive;1
2376;"Çok seviyorum..♥️😍
#Çolpancevher #Sumruyavrucuk @SumruYavrucuk #evlilikhakkındaherşey https://t.co/0vuox4fbVy";Positive;1
2377;"ÇOK SEVİYORUZ MERKEZ ♥️
#EvlilikHakkındaHerŞey #ÇolEr https://t.co/056NkPerwq";Positive;1
2378;"Çok sıkıcı başlangıç

#ArkaSokaklar";Negative;4
2379;"Çok sıkıcı başlangıç

#ArkaSokaklar";Negative;4
2380;Çok sıkıldım amk yaa #üçkızkardeş #TürMer;Negative;4
2381;ÇOK SIKILDIM YA DİZİYİ İZLERKEN… FIRATIN HEP MAHVOLMASINDAN BIKTIM  #Mahkum;Negative;4
2382;"Çok sıkıldım.

#SelMes #ArkaSokaklar";Negative;4
2383;"Çok sıkıldım.

#SelMes #ArkaSokaklar";Negative;4
2384;çok sinirliyim böyle olmaması lazımdı böyle hayal etmemiştim bölüm sonunu.. yükselmemeliydim off #GönülDağı;Negative;4
2385;"Çok söz vardır anlatılmak istenip de bir türlü dile gelmeyen, yüreklere yara olup da gözyaşı ile dökülen. 
#CamdakiKız https://t.co/3o3EvEZpeM";Neutral;2
2386;"Çok şapşik oldu bunlar yaa😍

#azref #evlilikhakkındahersey
@FOXTurkiye @evlilikhkhersey https://t.co/bsYfDTJQLh";Positive;1
